TaskID,Input1,Output1_1,Noise1_1,LST
600,0.86891305,-0.41909528,0.29894966,0
600,0.91647786,-0.3326768,0.2850348,0
600,0.9628538,-0.27423432,0.29543433,0
600,1.008439,-0.2335151,0.32370347,0
600,1.0536634,-0.23146449,0.32150638,0
600,1.0986255,-0.25109172,0.33337063,0
600,1.1440392,-0.30045298,0.35958913,0
600,1.1905259,-0.3980035,0.37174633,0
600,1.2388579,-0.53173244,0.3619327,0
600,1.2896816,-0.68128055,0.3125716,0
600,1.3433634,-0.8539712,0.15848286,0
600,1.4011474,-1.0451174,0.17737778,0
600,1.4645762,-1.2756646,0.21941528,0
601,-0.8107322,-1.4887816,0.1940756,0
601,-0.73418826,-1.4451327,0.20842987,0
601,-0.65979093,-1.3806851,0.18133253,0
601,-0.588327,-1.286357,0.09564632,0
601,-0.52035856,-1.1753311,0.10765703,0
601,-0.45573878,-1.07075,0.11908186,0
601,-0.39459306,-0.9222272,0.12787019,0
601,-0.33717766,-0.76916385,0.11556653,0
601,-0.28300595,-0.6278181,0.12801667,0
601,-0.23207346,-0.4319849,0.15277046,0
601,-0.18499754,-0.16555202,0.15760404,0
601,-0.14153773,0.06558102,0.16229115,0
601,-0.10047738,0.20897716,0.17239773,0
601,-0.061253786,0.39030975,0.17854956,0
601,-0.024104046,0.614412,0.14998749,0
601,0.011578722,0.6946789,0.17269067,0
601,0.046677493,0.74330777,0.20916224,0
601,0.08131964,0.7992602,0.22102648,0
601,0.115716204,0.797356,0.17430186,0
601,0.150643,0.66889966,0.14984101,0
601,0.18678968,0.51979107,0.14530037,0
601,0.22445041,0.35002992,0.122890145,0
601,0.26413485,0.13266529,0.13856266,0
601,0.30568552,0.026326368,0.18250431,0
601,0.34867615,-0.098760754,0.23699196,0
601,0.3934959,-0.24567232,0.29016134,0
601,0.4403152,-0.37193123,0.33952245,0
601,0.48870006,-0.44443512,0.33263826,0
601,0.538423,-0.5327578,0.3881512,0
601,0.5898246,-0.6335305,0.33791125,0
601,0.6424084,-0.6576986,0.27976182,0
601,0.6950296,-0.63880354,0.2821054,0
601,0.747184,-0.6177117,0.26438224,0
601,0.79868966,-0.5740629,0.255008,0
601,0.8495619,-0.55516803,0.26804402,0
601,0.95011127,-0.5119588,0.2657005,0
601,0.9995529,-0.46640596,0.2718523,0
601,1.0484698,-0.45703176,0.30436915,0
601,1.097235,-0.45293054,0.34098718,0
601,1.1458846,-0.44736454,0.31476867,0
601,1.1941155,-0.40605927,0.32648644,0
601,1.2418035,-0.43828332,0.30656624,0
601,1.2900305,-0.47753775,0.19949508,0
601,1.3390868,-0.54154605,0.11410181,0
601,1.3898666,-0.67337096,0.14324977,0
601,1.4435129,-0.83405095,0.15364929,0
601,1.5008147,-1.0326672,0.16434176,0
602,-1.0906173,-1.9500223,0.3597356,0
602,-0.9942577,-1.725041,0.2052075,0
602,-0.9123562,-1.4173032,0.17796366,0
602,-0.84226125,-1.1491127,0.15379576,0
602,-0.7804886,-0.87096196,0.12948139,0
602,-0.7249966,-0.6338235,0.12713784,0
602,-0.6741831,-0.4002005,0.12713784,0
602,-0.627095,-0.19440706,0.126259,0
602,-0.58293015,-0.0025286651,0.12054658,0
602,-0.5412223,0.18334454,0.12025364,0
602,-0.5013856,0.3128261,0.13739088,0
602,-0.46314853,0.48273367,0.14398213,0
602,-0.4263983,0.609432,0.1589223,0
602,-0.3908273,0.73730236,0.14749746,0
602,-0.35627884,0.8429086,0.16024053,0
602,-0.3225573,0.93621135,0.1546746,0
602,-0.28953156,1.0175036,0.16653883,0
602,-0.25709763,1.0904465,0.17078653,0
602,-0.22509485,1.1317518,0.1788425,0
602,-0.1933741,1.1663194,0.1993486,0
602,-0.1618367,1.1805272,0.18909556,0
602,-0.13033265,1.1723248,0.22791068,0
602,-0.09874184,1.1525509,0.2424114,0
602,-0.06693879,1.1089021,0.2657005,0
602,-0.03477244,1.0484091,0.2961667,0
602,-0.002134078,0.9782492,0.33000177,0
602,0.031011743,0.91233677,0.344649,0
602,0.06472313,0.83148384,0.3660339,0
602,0.09907732,0.7520962,0.41685975,0
602,0.134108,0.66933906,0.41891038,0
602,0.16992413,0.57178897,0.47515565,0
602,0.20660467,0.4802439,0.49932358,0
602,0.24419814,0.38152134,0.5565942,0
602,0.28298378,0.24574181,0.6296838,0
602,0.32342514,0.08008184,0.69003034,0
602,0.36625388,-0.1468036,0.7700041,0
602,0.41276905,-0.44487453,0.8839594,0
602,0.46497953,-0.8094437,0.89450544,0
603,-1.542523,-1.3257581,0.73675495,0
603,-1.4720246,-1.2698056,0.88381296,0
603,-1.4037989,-1.1896853,1.0529883,0
603,-1.3385779,-1.0747048,1.0443466,0
603,-1.2772169,-0.910363,0.62602204,0
603,-1.2184701,-0.878432,0.48057517,0
603,-1.1605715,-0.84005636,0.53037566,0
603,-1.1037143,-0.7886447,0.57036257,0
603,-1.0481821,-0.72053504,0.53491634,0
603,-0.99368805,-0.694463,0.44351768,0
603,-0.93946165,-0.697539,0.3755546,0
603,-0.88518333,-0.7013472,0.29455552,0
603,-0.83107364,-0.68186635,0.25383624,0
603,-0.77758354,-0.64070773,0.21751116,0
603,-0.7250843,-0.58167946,0.19641916,0
603,-0.6740084,-0.48881617,0.13138554,0
603,-0.62466115,-0.38701808,0.120400116,0
603,-0.57701397,-0.28404793,0.12318308,0
603,-0.53096384,-0.18122464,0.12977433,0
603,-0.48648706,-0.06624392,0.1173242,0
603,-0.44357142,0.05005501,0.1583364,0
603,-0.40213856,0.16957612,0.15804346,0
603,-0.3621148,0.29012287,0.19261087,0
603,-0.3235981,0.44801983,0.18616611,0
603,-0.28660983,0.59258777,0.20901577,0
603,-0.2508653,0.7122557,0.22761773,0
603,-0.21632212,0.86898065,0.28342363,0
603,-0.18306737,1.0289284,0.3171122,0
603,-0.15082073,1.1311657,0.3272188,0
603,-0.119291075,1.2265192,0.3540232,0
603,-0.08848053,1.3394492,0.39386362,0
603,-0.058181792,1.3766532,0.46841794,0
603,-0.027942333,1.3533642,0.49317172,0
603,0.0024484375,1.3267062,0.53755283,0
603,0.033016812,1.2960935,0.58457035,0
603,0.06386304,1.2394089,0.6740649,0
603,0.09510979,1.1749612,0.82097644,0
603,0.1268937,1.0823907,0.8674081,0
603,0.1592711,1.0085686,0.9510437,0
603,0.19218838,0.93591857,0.9412301,0
604,-0.48578492,-0.26603192,0.35944268,0
604,-0.44126034,0.020760577,0.28591365,0
604,-0.40021577,0.27064204,0.2715594,0
604,-0.36178812,0.48859245,0.23054717,0
604,-0.32527426,0.65322745,0.20857635,0
604,-0.29017344,0.798967,0.20052038,0
604,-0.25643522,0.98015296,0.2035963,0
604,-0.22389047,1.1027505,0.19422208,0
604,-0.19224203,1.2250544,0.20535398,0
604,-0.16142502,1.3422321,0.22600654,0
604,-0.1312985,1.4326056,0.21941528,0
604,-0.10167942,1.5001291,0.22966835,0
604,-0.07238879,1.5361615,0.22747125,0
604,-0.04330335,1.5651628,0.2610134,0
604,-0.014313816,1.5645772,0.26467517,0
604,0.014718563,1.547147,0.265554,0
604,0.043895327,1.5125793,0.24973501,0
604,0.073330104,1.4583849,0.24372965,0
604,0.10315625,1.382512,0.2519321,0
604,0.1335759,1.2692893,0.24856324,0
604,0.16485928,1.1219383,0.26394284,0
604,0.19730265,0.94207054,0.29104018,0
604,0.23129648,0.7207509,0.302465,0
604,0.26734114,0.46530342,0.33058766,0
604,0.30601737,0.18378393,0.38829768,0
604,0.34808055,-0.12615098,0.42052156,0
604,0.39462596,-0.46567354,0.478671,0
604,0.44767684,-0.87037617,0.5453158,0
605,-1.9223732,-1.7470119,0.4750092,0
605,-1.8339365,-1.6711394,0.57783264,0
605,-1.7504699,-1.5504463,0.47896397,0
605,-1.6724932,-1.4307786,0.38434294,0
605,-1.5986028,-1.3522695,0.41524857,0
605,-1.5282007,-1.2365565,0.4354617,0
605,-1.4618399,-1.1044387,0.44630066,0
605,-1.4001216,-0.907287,0.4728121,0
605,-1.3415713,-0.86788595,0.473398,0
605,-1.2828628,-0.9264748,0.38741887,0
605,-1.2228414,-0.9758361,0.35255846,0
605,-1.1613706,-1.0411626,0.3534373,0
605,-1.0981715,-1.1048781,0.30759153,0
605,-1.032891,-1.1876347,0.33058766,0
605,-0.9650076,-1.2746392,0.32677937,0
605,-0.89446795,-1.3474358,0.29894966,0
605,-0.8224728,-1.3550525,0.34274483,0
605,-0.7502802,-1.3594468,0.3428913,0
605,-0.67782897,-1.3708715,0.33014825,0
605,-0.60597694,-1.3241469,0.31828398,0
605,-0.53657514,-1.2282076,0.34084073,0
605,-0.4715055,-1.0436525,0.28049418,0
605,-0.41183734,-0.83082855,0.30524796,0
605,-0.35742313,-0.58124006,0.29851025,0
605,-0.30763966,-0.34805644,0.34377015,0
605,-0.26170516,-0.103301354,0.37277165,0
605,-0.21962854,0.22508919,0.36647335,0
605,-0.18100502,0.4929869,0.44703302,0
605,-0.14490812,0.7362769,0.52729976,0
605,-0.111157514,1.0425502,0.55469006,0
605,-0.079366684,1.2460003,0.5880857,0
605,-0.048560366,1.319822,0.62631494,0
605,-0.018288977,1.4065336,0.59907115,0
605,0.011471784,1.4772795,0.6022935,0
605,0.041078884,1.4504753,0.58383805,0
605,0.07088284,1.4104882,0.5461947,0
605,0.1010406,1.3350551,0.48496932,0
605,0.13192908,1.1840425,0.5545436,0
605,0.16387323,1.0280497,0.50737953,0
605,0.19704007,0.85345465,0.4650491,0
605,0.23181638,0.6294986,0.44879067,0
605,0.2687675,0.37112194,0.3251682,0
605,0.3085338,0.084183045,0.20066684,0
605,0.3518694,-0.21813548,0.14354272,0
605,0.399858,-0.5510668,0.15950818,0
605,0.45435563,-0.9232524,0.16229115,0
606,-1.0686458,-1.1636133,0.98238873,0
606,-1.0019982,-1.2194191,0.80296034,0
606,-0.9333918,-1.2881147,0.63100207,0
606,-0.8636992,-1.2824022,0.5051825,0
606,-0.79463387,-1.2506177,0.4151021,0
606,-0.72680056,-1.2079943,0.36998868,0
606,-0.66056573,-1.1492591,0.30554092,0
606,-0.5965015,-1.0612293,0.26159927,0
606,-0.5354011,-0.9314551,0.2752212,0
606,-0.47758132,-0.7978723,0.28430244,0
606,-0.42300972,-0.63777834,0.29104018,0
606,-0.37191635,-0.44150552,0.2967526,0
606,-0.324448,-0.21139787,0.31769812,0
606,-0.2802977,0.005820355,0.1546746,0
606,-0.23884076,0.20370416,0.14808334,0
606,-0.19971377,0.41301277,0.16111937,0
606,-0.16261145,0.5962496,0.1778172,0
606,-0.12713294,0.760152,0.20227805,0
606,-0.09285504,0.87176365,0.1877773,0
606,-0.059463885,0.9776632,0.21428877,0
606,-0.026840197,1.0686222,0.22864303,0
606,0.005170267,1.1409795,0.23640604,0
606,0.036716588,1.19576,0.22205178,0
606,0.06799926,1.2127508,0.18719141,0
606,0.09927676,1.1934164,0.19026732,0
606,0.13086687,1.1190088,0.17649895,0
606,0.16311292,1.0072504,0.22307709,0
606,0.196276,0.8724963,0.22761773,0
606,0.23055272,0.72646356,0.2681905,0
606,0.2662483,0.5408831,0.2635034,0
606,0.30365333,0.36086893,0.32648644,0
606,0.3425991,0.2376858,0.35592732,0
606,0.38296673,0.10102726,0.37482226,0
606,0.42494702,-0.03694949,0.3802417,0
606,0.46847904,-0.14284879,0.5596701,0
606,0.5135898,-0.26808253,0.64462394,0
606,0.5608644,-0.4328637,0.71829945,0
606,0.61126727,-0.6412935,0.85144264,0
606,0.66608655,-0.8848768,0.8508568,0
606,0.7271356,-1.1674217,0.73616904,0
607,-1.7245566,-0.7110144,0.15233104,0
607,-1.6685174,-0.84547573,0.18909556,0
607,-1.6090144,-1.0111357,0.20301041,0
607,-1.5459145,-1.1215758,0.19348972,0
607,-1.4792782,-1.2542796,0.18689847,0
607,-1.4080664,-1.3997265,0.19319677,0
607,-1.3320271,-1.5107523,0.19597974,0
607,-1.2503926,-1.6600075,0.17928192,0
607,-1.1645143,-1.6812459,0.20696516,0
607,-1.0781678,-1.6775842,0.22717832,0
607,-0.99208945,-1.6718718,0.2608669,0
607,-0.9067474,-1.6487291,0.24255788,0
607,-0.82364076,-1.578862,0.20388924,0
607,-0.74474704,-1.4618306,0.23538075,0
607,-0.6708667,-1.333814,0.19554034,0
607,-0.60193187,-1.1842659,0.2066722,0
607,-0.5386668,-0.9566483,0.20125274,0
607,-0.4813609,-0.7168732,0.1682965,0
607,-0.42852828,-0.54418266,0.18030722,0
607,-0.37938863,-0.30806938,0.20681868,0
607,-0.33420187,-0.0363637,0.21355641,0
607,-0.29207173,0.13896349,0.25471506,0
607,-0.25223604,0.3533987,0.2715594,0
607,-0.21458657,0.55025756,0.2698017,0
607,-0.17845352,0.6634802,0.30847034,0
607,-0.1434416,0.801164,0.3213599,0
607,-0.10952691,0.9228823,0.30583385,0
607,-0.07637134,0.9880626,0.2862066,0
607,-0.043766674,1.0655465,0.2468056,0
607,-0.01170996,1.1339487,0.2035963,0
607,0.020124307,1.1222311,0.20681868,0
607,0.052038163,1.1087555,0.20813693,0
607,0.08414864,1.0642283,0.20476806,0
607,0.11686471,0.9411913,0.21355641,0
607,0.15058807,0.80189663,0.2304007,0
607,0.18559693,0.6292058,0.26482165,0
607,0.22209446,0.46867245,0.24475496,0
607,0.26027462,0.28397107,0.23699196,0
607,0.30056491,0.077298835,0.2062328,0
607,0.34348863,-0.14987962,0.18587317,0
607,0.38981164,-0.4089889,0.15320988,0
607,0.44073144,-0.7032514,0.121864825,0
607,0.498142,-1.0380868,0.12069305,0
608,-0.3813485,-0.66355735,0.2862066,0
608,-0.3302676,-0.4045947,0.24021433,0
608,-0.28326175,-0.18635105,0.19846977,0
608,-0.23937416,0.02295757,0.18675199,0
608,-0.19805886,0.21410377,0.1904138,0
608,-0.15892354,0.4045176,0.18748437,0
608,-0.12174879,0.59522414,0.22717832,0
608,-0.08635115,0.7863706,0.22234474,0
608,-0.052478593,0.9532021,0.27492824,0
608,-0.019896695,1.1160791,0.2809336,0
608,0.011510991,1.2764663,0.30378324,0
608,0.04196891,1.3934975,0.3308806,0
608,0.07168553,1.5059884,0.3440631,0
608,0.1008083,1.5843506,0.37760523,0
608,0.12964511,1.5976796,0.37116045,0
608,0.15833825,1.6309291,0.42725927,0
608,0.18702093,1.596508,0.4386841,0
608,0.21601458,1.5194635,0.45728606,0
608,0.24560936,1.3927653,0.49551532,0
608,0.27612653,1.2256404,0.5432652,0
608,0.307875,1.0276103,0.47954985,0
608,0.341122,0.819473,0.5858886,0
608,0.3760865,0.6057702,0.6324668,0
608,0.41264743,0.46208104,0.7127335,0
608,0.45125967,0.19257236,0.84470487,0
608,0.4925758,-0.024499489,0.83181536,0
608,0.53678817,-0.25812253,0.7947579,0
608,0.58478063,-0.5293888,0.5491241,0
608,0.6376437,-0.80241287,0.35416967,0
608,0.6968951,-1.1059033,0.34860373,0
609,-1.1414769,-0.94156146,0.18865614,0
609,-1.0796053,-1.1088328,0.16683179,0
609,-1.0148938,-1.1435467,0.18016076,0
609,-0.9487163,-1.2094592,0.15364929,0
609,-0.87984484,-1.315212,0.13314319,0
609,-0.8083829,-1.3594468,0.104727596,0
609,-0.73623574,-1.3518301,0.122011304,0
609,-0.66482633,-1.3182878,0.12918843,0
609,-0.595043,-1.2580878,0.12347603,0
609,-0.5270412,-1.2135603,0.121864825,0
609,-0.46214214,-1.0487791,0.14193152,0
609,-0.40249705,-0.8223331,0.1431033,0
609,-0.34795088,-0.6057009,0.16522059,0
609,-0.29827142,-0.30470058,0.18265077,0
609,-0.2528519,-0.078108124,0.21956176,0
609,-0.21070181,0.18173334,0.24197201,0
609,-0.17191194,0.5099777,0.31271806,0
609,-0.13572606,0.6962903,0.35695267,0
609,-0.1013309,0.9189277,0.39108068,0
609,-0.06862375,1.1188622,0.44527534,0
609,-0.037464336,1.3495557,0.49258587,0
609,-0.0077761193,1.5672137,0.5453158,0
609,0.02079916,1.7160294,0.6011217,0
609,0.048422437,1.9086401,0.62675434,0
609,0.075172596,2.0460312,0.68285316,0
609,0.10144852,2.0939274,0.79094964,0
609,0.12749003,2.1397731,0.8540792,0
609,0.15334488,2.1674562,0.9844394,0
609,0.17932534,2.079573,1.0837475,0
609,0.53287375,-0.694756,0.6711354,0
609,0.58928263,-0.97144186,0.46314496,0
609,0.65191627,-1.1955444,0.42579454,0
609,0.721996,-1.4517239,0.53037566,0
610,-0.97533095,0.083450645,0.37306458,0
610,-0.9321008,-0.1345,0.36574095,0
610,-0.8865335,-0.25870833,0.3219458,0
610,-0.83892274,-0.40635228,0.257791,0
610,-0.7886221,-0.58226526,0.24343674,0
610,-0.7360294,-0.65506196,0.2320119,0
610,-0.6821233,-0.71628743,0.19583327,0
610,-0.62750936,-0.72375745,0.1883632,0
610,-0.57258564,-0.74807185,0.17957486,0
610,-0.51768,-0.7215604,0.15980113,0
610,-0.46355897,-0.67337096,0.15159869,0
610,-0.41075805,-0.5892961,0.14559332,0
610,-0.35992867,-0.46274415,0.1351938,0
610,-0.3115722,-0.30191755,0.15247752,0
610,-0.26592013,-0.11370098,0.18763083,0
610,-0.22311842,0.11435628,0.226153,0
610,-0.18251507,0.2370998,0.22805715,0
610,-0.14380363,0.4610556,0.27697885,0
610,-0.10740069,0.7017097,0.33146647,0
610,-0.0732011,0.96330875,0.36954924,0
610,-0.04080561,1.1578238,0.3877118,0
610,-0.009908906,1.388078,0.41012204,0
610,0.019640911,1.5717542,0.42667338,0
610,0.048134256,1.7409294,0.49800533,0
610,0.075804956,1.863087,0.5038642,0
610,0.10287558,1.9644461,0.49302527,0
610,0.12954006,2.018055,0.51250607,0
610,0.15602092,2.0334344,0.46548852,0
610,0.18245873,2.0294797,0.4408812,0
610,0.20901673,1.9788004,0.4398559,0
610,0.23602232,1.8469756,0.45157364,0
610,0.2638157,1.6748707,0.48511577,0
610,0.2928287,1.4153221,0.49038878,0
610,0.32355013,1.1291153,0.47427687,0
610,0.3564526,0.8024826,0.5543971,0
610,0.39220795,0.4414284,0.51367784,0
610,0.431808,0.032038774,0.55952364,0
610,0.47678044,-0.4104535,0.6387651,0
611,-1.3920562,-2.1908226,0.45421016,0
611,-1.2678672,-2.1783724,0.40104076,0
611,-1.1454935,-2.1565483,0.2635034,0
611,-1.0260901,-2.1194906,0.27551413,0
611,-0.9115425,-2.0524063,0.18894908,0
611,-0.80293655,-1.984004,0.2088693,0
611,-0.7012896,-1.8678514,0.20242451,0
611,-0.6081054,-1.7278241,0.16580647,0
611,-0.5239176,-1.5360919,0.17811014,0
611,-0.449709,-1.2645326,0.12757725,0
611,-0.38478884,-0.9906297,0.14647216,0
611,-0.32856664,-0.5701083,0.13607264,0
611,-0.27906302,-0.3298938,0.17708483,0
611,-0.2334916,-0.075325124,0.24226496,0
611,-0.19140777,0.18539514,0.29528788,0
611,-0.15217842,0.41125518,0.39371714,0
611,-0.11554118,0.7002449,0.4691503,0
611,-0.08076862,0.8137608,0.4398559,0
611,-0.04701052,0.94412094,0.41480914,0
611,-0.014285174,1.0768247,0.402359,0
611,0.017458705,1.2098217,0.44893715,0
611,0.048192713,1.3690368,0.46534204,0
611,0.07877682,1.2445354,0.39269185,0
611,0.11026668,1.0987955,0.27478176,0
611,0.14293496,0.91629136,0.23318367,0
611,0.17720735,0.6894061,0.2504674,0
611,0.21357131,0.4374738,0.23157248,0
611,0.25257596,0.15917672,0.20418218,0
611,0.29499635,-0.14958662,0.15848286,0
611,0.34195897,-0.48837677,0.1394415,0
611,0.39513403,-0.85528934,0.15584637,0
612,-0.87227076,0.18832476,0.92819405,1
612,-0.83082896,0.037458394,0.7310425,1
612,-0.7878384,-0.062142715,0.5967276,1
612,-0.7437324,-0.13244939,0.49624768,1
612,-0.69889104,-0.16965322,0.45684665,1
612,-0.65359753,-0.19792247,0.33146647,1
612,-0.60820186,-0.18444705,0.29807085,1
612,-0.5631011,-0.15822841,0.24695206,1
612,-0.51857984,-0.102861956,0.2219053,1
612,-0.47490504,-0.03563129,0.18484786,1
612,-0.43218356,0.041120198,0.16551355,1
612,-0.39050996,0.1306147,0.14500743,1
612,-0.34993482,0.2242104,0.12362249,1
612,-0.3104737,0.32688728,0.16024053,1
612,-0.27205673,0.4174072,0.14193152,1
612,-0.23458844,0.5121747,0.1173242,1
612,-0.19796307,0.58892596,0.109561175,1
612,-0.16206384,0.66684926,0.10399523,1
612,-0.12681986,0.7330545,0.10853586,1
612,-0.09213863,0.7950124,0.11087942,1
612,-0.057900656,0.8357316,0.1004799,1
612,-0.023952736,0.8628291,0.09637868,1
612,0.00991008,0.85301524,0.08641858,1
612,0.043900963,0.8281152,0.078216136,1
612,0.07819517,0.7758246,0.0720643,1
612,0.11301093,0.7009771,0.070013694,1
612,0.14860988,0.5934666,0.070013694,1
612,0.18530169,0.46076283,0.077776715,1
612,0.22341846,0.3018407,0.08129205,1
612,0.263362,0.11801808,0.08231735,1
612,0.30562496,-0.08982594,0.0836356,1
612,0.35081682,-0.318469,0.080120265,1
612,0.39963683,-0.557658,0.080999106,1
612,0.4527196,-0.78644747,0.10399523,1
612,0.51081586,-1.0200706,0.15408872,1
612,0.5725297,-1.0739723,0.20081332,1
612,0.6367073,-1.2002313,0.20637926,1
612,0.7048367,-1.3314705,0.22996128,1
612,0.77669907,-1.4171566,0.20960166,1
612,0.85179466,-1.5029894,0.1646347,1
612,1.0143493,-1.7202075,0.13285024,1
612,1.1051039,-1.8618461,0.10765703,1
612,1.2061821,-2.038345,0.10326287,1
612,1.3176345,-2.1211016,0.09711104,1
612,1.4351933,-2.1697307,0.114834175,1
612,1.5506757,-2.065589,0.1583364,1
612,1.654007,-1.8908474,0.19422208,1
612,1.9259608,0.3265943,0.8750247,1
612,1.9585042,0.95334876,0.72093594,1
612,1.985545,1.7054833,0.9560237,1
612,2.0094755,1.9057106,0.9560237,1
612,2.032876,1.8564961,0.78845966,1
612,2.0564241,1.8160697,0.63524973,1
612,2.079037,1.724378,0.536381,1
612,2.101969,1.6545109,0.42257217,1
612,2.1253865,1.5073066,0.34640664,1
612,2.1496353,1.3324188,0.22981481,1
612,2.1747968,1.178623,0.14647216,1
612,2.1993313,1.0066644,0.126259,1
612,2.2247612,0.86780906,0.13592616,1
612,2.2510552,0.7197255,0.114394754,1
612,2.278142,0.6117756,0.10780351,1
612,2.305885,0.5030935,0.069867216,1
612,2.3338666,0.4219478,0.064301275,1
612,2.3623421,0.3238115,0.05023995,1
612,2.3871298,0.3238115,0.04613873,1
612,2.4124682,0.3238115,0.03529979,1
612,2.4389656,0.3238115,0.036178622,1
612,2.4657788,0.3238115,0.039840426,1
612,2.4924366,0.3238115,0.04320929,1
612,2.5187485,0.3238115,0.05229056,1
612,2.5442705,0.3238115,0.057856504,1
612,2.5681388,0.3238115,0.07103899,1
613,-0.7462883,-1.00059,0.18616611,1
613,-0.6861433,-0.92369205,0.19436856,1
613,-0.6282233,-0.8180855,0.21004108,1
613,-0.57308286,-0.6743964,0.15042691,1
613,-0.5205901,-0.56161284,0.17371598,1
613,-0.47051334,-0.41191828,0.17107949,1
613,-0.4233225,-0.21213028,0.17664543,1
613,-0.37880445,-0.05525851,0.18865614,1
613,-0.33647293,0.11669988,0.21326347,1
613,-0.29647335,0.3375797,0.22629948,1
613,-0.2586089,0.5120281,0.22908245,1
613,-0.22219671,0.6314028,0.25896278,1
613,-0.18698853,0.7777288,0.27170584,1
613,-0.1530351,0.92727673,0.27390295,1
613,-0.120107144,1.0334691,0.29894966,1
613,-0.08804069,1.156945,0.27009466,1
613,-0.056907687,1.2968261,0.34230545,1
613,-0.026416197,1.3422321,0.32531464,1
613,0.0037705563,1.3876386,0.29440904,1
613,0.033634968,1.440808,0.28606012,1
613,0.06329853,1.4476923,0.27478176,1
613,0.09301316,1.4205948,0.26277107,1
613,0.122898936,1.3898356,0.24636616,1
613,0.15314357,1.3041497,0.2509068,1
613,0.18414721,1.156945,0.23625958,1
613,0.21625897,0.9858656,0.23787078,1
613,0.24978724,0.78153676,0.21824351,1
613,0.28527293,0.5175941,0.21355641,1
613,0.32340282,0.22611438,0.21033402,1
613,0.36496007,-0.09583136,0.18719141,1
613,0.41114336,-0.45585993,0.1993486,1
613,0.46386144,-0.85382473,0.18133253,1
614,-0.2693674,0.8584347,0.4713474,1
614,-0.23595822,1.0164782,0.39327773,1
614,-0.20348667,1.0987955,0.33381006,1
614,-0.17159571,1.1732036,0.27536765,1
614,-0.14007427,1.199129,0.25383624,1
614,-0.10872551,1.2197816,0.24724498,1
614,-0.077550255,1.2470253,0.21838999,1
614,-0.046516206,1.2580106,0.22483477,1
614,-0.0154615,1.2372118,0.20286395,1
614,0.015783371,1.1988362,0.21384935,1
614,0.047405407,1.1250142,0.21970823,1
614,0.07959547,1.036838,0.23962845,1
614,0.11255077,0.91658413,0.2214659,1
614,0.14651677,0.77714276,0.22966835,1
614,0.18174525,0.6139726,0.25149268,1
614,0.2185655,0.42575622,0.2791759,1
614,0.25738987,0.21322498,0.2829842,1
614,0.29867452,-0.012488664,0.29645965,1
614,0.3434371,-0.3216914,0.29206547,1
614,0.39246842,-0.5680574,0.3051015,1
614,0.44590747,-0.8010947,0.32238522,1
614,0.5038687,-0.98462427,0.3213599,1
614,0.5660187,-1.1332936,0.36969572,1
614,0.6323025,-1.2712704,0.37950936,1
614,0.7026165,-1.3799527,0.37379694,1
614,0.77713734,-1.5021105,0.38273174,1
615,-0.67763287,-1.5803267,0.5082584,1
615,-0.59777075,-1.5151465,0.5463411,1
615,-0.52134126,-1.4184749,0.5251027,1
615,-0.4495208,-1.2724422,0.4874593,1
615,-0.38285455,-1.1122017,0.31857693,1
615,-0.32047626,-0.9837455,0.4140768,1
615,-0.2620367,-0.8015341,0.50166714,1
615,-0.2083906,-0.54345024,0.56889784,1
615,-0.1590158,-0.35171822,0.53491634,1
615,-0.11256228,-0.18532585,0.6400833,1
615,-0.068833634,0.03130659,0.6772873,1
615,-0.028026264,0.27986985,0.63407797,1
615,0.0107211,0.39001676,0.58251977,1
615,0.04820633,0.52579653,0.5212944,1
615,0.08424372,0.69365346,0.4171527,1
615,0.12000349,0.57501096,0.114394754,1
615,0.1579085,0.24354461,0.124354854,1
615,0.1996722,-0.11838797,0.13636558,1
615,0.2466697,-0.5137164,0.11966775,1
615,0.29841065,-0.6799624,0.14207798,1
615,0.3519282,-0.694756,0.18279724,1
615,0.40576684,-0.71335804,0.2671652,1
615,0.45985457,-0.7203886,0.31564748,1
615,0.5137547,-0.696953,0.35900325,1
615,0.5670751,-0.66619396,0.4039702,1
615,0.61966956,-0.62942934,0.4187639,1
615,0.6719203,-0.6367529,0.44058824,1
615,0.7242147,-0.63777834,0.4703221,1
615,0.77648634,-0.63851076,0.50972307,1
615,0.8287299,-0.6389501,0.46138728,1
615,0.8811719,-0.66121376,0.5598166,1
615,0.9351042,-0.79259926,0.53667396,1
615,0.992224,-0.9548905,0.5480988,1
615,1.0538331,-1.1532139,0.5056219,1
615,1.1191949,-1.2179545,0.62821907,1
615,1.1881542,-1.3987012,0.48936346,1
615,1.2648498,-1.6271976,0.42432982,1
615,1.3523747,-1.8507142,0.33307767,1
615,1.4455482,-1.8161467,0.41422325,1
615,1.5359015,-1.7601944,0.46958974,1
615,1.6218176,-1.6733364,0.6399368,1
615,1.701969,-1.5340414,0.8010562,1
615,1.7743422,-1.3106714,1.0172491,1
615,1.8883255,-0.38291666,0.6134254,1
615,1.9270416,0.58731496,0.9571955,1
615,1.9591756,0.7318829,0.9035867,1
615,1.989956,0.86854124,0.8539327,1
615,2.019373,1.0363982,0.71917826,1
615,2.0475738,1.1528437,0.57783264,1
615,2.0738316,1.2014726,0.6068342,1
615,2.0995815,1.2588894,0.5822268,1
615,2.1247878,1.3264134,0.58515626,1
615,2.1500025,1.2115792,0.578565,1
